NTFC_DE,index,SNHO_NO,JSH_NO,BUS_NO,PK,RN,SIG_CD_PK,RDS_MAN_NO_PK,RN_CD,ROAD_BT,ROAD_LT,ROA_CLS_SE,RDS_DPN_SE,SPD_LMT,SOIL_INCLN,SOIL_INCL_,CAR_PER_RD,DNGR_RD,dan_lvl
20100610,2252,2,0,0,112902031,화랑로27길,11290,2031,4121770,5,233,4,0,30,2-7%,2,0.305183383,0,0.2
20100610,2261,0,0,1,112903540,솔샘로6길,11290,3540,4121385,2,29,4,2,30,2-7%,2,0.122073353,0,0.8
20100610,2263,0,0,0,112902650,성북로31길,11290,2650,4121350,2,29,4,2,30,15-30%,4,0.122073353,0,0.8
20100610,2265,0,0,0,112901204,동소문로42가길,11290,1204,4121120,5,10,4,1,30,0-2%,1,0.305183383,0,0.4
20100610,2272,0,0,0,112904819,종암로16길,11290,4819,4121657,3,98,4,1,30,0-2%,1,0.18311003,0,0
20100610,2314,2,0,0,112903777,아리랑로,11290,3777,3107009,4,32,3,2,50,2-7%,2,0.244146706,0,0.4
20100610,2324,0,0,0,112903070,동소문로25길,11290,3070,4121101,2,99,4,1,30,0-2%,1,0.122073353,0,0.4
20100610,2327,0,0,0,112901170,삼선교로10바길,11290,1170,4121248,4,288,4,0,30,2-7%,2,0.244146706,0,0.4
20100610,2328,0,0,0,112901171,오패산로17길,11290,1171,4121437,3,152,4,1,30,2-7%,2,0.18311003,0,0
20100610,2329,0,0,0,112901172,정릉로26길,11290,1172,4121613,5,16,4,1,30,0-2%,1,0.305183383,0,0.8
20181224,2330,0,0,0,112901173,고려대로,11290,1173,3352207,5,1214,3,1,50,2-7%,2,0.305183383,0,0.2
20100610,2332,0,0,0,112901174,보국문로29가길,11290,1174,4121158,4,22,4,2,30,2-7%,2,0.244146706,0,0.8
20100610,2387,0,0,0,112902595,정릉로27가길,11290,2595,4121614,5,24,4,1,30,15-30%,4,0.305183383,0,1
20100610,2389,0,0,0,112903309,돌곶이로9가길,11290,3309,4121079,3,171,4,0,30,7-15%,3,0.18311003,0,0
20100610,2391,0,0,0,112902597,서경로5길,11290,2597,4121296,2,47,4,1,30,15-30%,4,0.122073353,0,1
20100610,2393,0,0,0,112901538,선잠로,11290,1538,3107007,5,103,3,1,50,7-15%,3,0.305183383,0,0.8
20100610,2394,0,0,0,112901269,보국문로8길,11290,1269,4121182,3,22,4,1,30,30-60%,5,0.18311003,0,1
20100610,2426,0,0,0,112901829,월곡로8길,11290,1829,4121473,2,16,4,1,30,15-30%,4,0.122073353,0,0
20100610,2431,0,0,0,112903951,솔샘로6길,11290,3951,4121385,2,95,4,1,30,기타,0,0.122073353,0,0.8
20100610,2434,0,0,0,112901900,한천로83길,11290,1900,4121722,3,27,4,1,30,0-2%,1,0.18311003,0,0
20100610,2463,0,0,0,11290882,성북로8길,11290,882,4121357,2,30,4,1,30,2-7%,2,0.122073353,0,1
20100610,2466,0,1,1,112905105,성북로23길,11290,5105,4121334,2,43,4,2,30,15-30%,4,0.122073353,0,0.8
20100610,2478,0,0,1,11290351,성북로23길,11290,351,4121334,5,112,4,1,30,15-30%,4,0.305183383,0,0.4
20100610,2480,0,0,0,11290874,보문로13마길,11290,874,4121191,2,118,4,0,30,7-15%,3,0.122073353,0,0
20100610,2484,0,0,0,112904760,오패산로3길,11290,4760,4121443,2,95,4,1,30,0-2%,1,0.122073353,0,0.2
20100422,2486,6,2,2,11290353,동소문로,11290,353,3107003,5,114,3,1,50,기타,0,0.305183383,0,0.6
20100610,2489,2,0,0,11290361,월곡로6길,11290,361,4121471,5,192,4,1,30,2-7%,2,0.305183383,0,0
20100610,2491,0,0,0,112902905,삼선교로2길,11290,2905,4121264,4,2,4,2,30,7-15%,3,0.244146706,0,0.2
20100610,2498,1,0,0,112901874,동소문로42길,11290,1874,4121121,4,10,4,2,30,2-7%,2,0.244146706,0,0.6
20100610,2500,0,0,0,112902721,동소문로26가길,11290,2721,4121102,5,45,4,1,30,7-15%,3,0.305183383,0,0.2
20100610,2502,0,0,0,112904257,삼선교로4길,11290,4257,4121266,4,53,4,1,30,15-30%,4,0.244146706,0,0.2
20100610,2534,0,1,0,112901645,장위로33길,11290,1645,4121572,3,58,4,1,30,0-2%,1,0.18311003,0,0
20100520,2589,0,1,0,112903210,돌곶이로,11290,3210,3107002,5,59,3,1,50,2-7%,2,0.305183383,0,1
20100610,2591,0,3,0,112902709,동소문로28길,11290,2709,4121109,2,334,4,0,30,0-2%,1,0.122073353,0,0.4
20100610,2593,0,0,0,112902732,돌곶이로5길,11290,2732,4121068,5,19,4,1,30,15-30%,4,0.305183383,0,0
20100610,2595,0,0,0,112903247,장월로,11290,3247,3107012,4,14,3,2,50,0-2%,1,0.244146706,0,0
20100610,2597,0,0,0,112903275,종암로19길,11290,3275,4121660,5,30,4,1,30,0-2%,1,0.305183383,0,0.2
20100610,2655,0,0,0,112904614,삼선교로16길,11290,4614,4121253,4,33,4,2,30,15-30%,4,0.244146706,0,0
20100610,2695,0,0,0,112902718,동소문로26마길,11290,2718,4121107,4,40,4,2,30,7-15%,3,0.244146706,0,0.2
20100610,2697,0,0,0,112904047,오패산로3가길,11290,4047,4121442,2,17,4,1,30,0-2%,1,0.122073353,0,0.2
20100610,2699,0,1,0,112901832,삼선교로,11290,1832,3107005,3,24,3,1,50,0-2%,1,0.18311003,0,1
20100610,2729,0,0,0,112904858,장위로10길,11290,4858,4121549,5,70,4,1,30,15-30%,4,0.305183383,0,0
20100610,2732,0,0,0,112905125,장위로21다길,11290,5125,4121561,5,33,4,2,30,15-30%,4,0.305183383,0,0
20110627,2747,0,0,0,112904694,개운사길,11290,4694,4121487,2,170,4,1,30,15-30%,4,0.122073353,0,0.2
20100610,2752,0,0,0,11290890,성북로,11290,890,3107008,3,12,3,2,50,7-15%,3,0.18311003,0,0.6
20100610,2756,2,1,3,112901022,성북로,11290,1022,3107008,5,43,3,1,50,0-2%,1,0.305183383,0,0.6
20100610,2785,0,0,0,112905071,종암로16길,11290,5071,4121657,4,19,4,2,30,0-2%,1,0.244146706,0,0
20100610,2787,2,0,0,112901005,북악산로5길,11290,1005,4121241,4,12,4,1,30,2-7%,2,0.244146706,0,0.8
20100610,2789,0,0,0,112902198,장월로6길,11290,2198,4121543,6,239,4,0,30,2-7%,2,0.36622006,0,0
20100610,2791,0,0,0,112904866,화랑로9길,11290,4866,4121792,2,84,4,1,30,0-2%,1,0.122073353,0,0.6
20100520,2860,0,0,0,112903857,안암로,11290,3857,3005035,4,1780,3,2,50,2-7%,2,0.244146706,0,0.2
20100610,2862,0,0,0,112904260,창경궁로43길,11290,4260,4121698,4,33,4,2,30,15-30%,4,0.244146706,0,0.6
20100610,2892,1,0,0,112903332,동소문로17길,11290,3332,4121090,5,44,4,1,30,0-2%,1,0.305183383,0,0.4
20100610,2893,0,0,0,112903576,성북로14가길,11290,3576,4121322,2,114,4,1,30,0-2%,1,0.122073353,0,0.6
20100610,2895,0,0,0,112902614,종암로19나길,11290,2614,4121661,5,45,4,1,30,30-60%,5,0.305183383,0,0.2
20100610,2939,0,0,0,112905134,동소문로26가길,11290,5134,4121102,2,30,4,1,30,15-30%,4,0.122073353,0,0.2
20181224,2942,0,0,0,112903076,고려대로11길,11290,3076,4856609,3,400,4,1,30,0-2%,1,0.18311003,0,0.2
20100610,2944,0,0,0,112903397,삼선교로4가길,11290,3397,4121265,5,13,4,1,30,2-7%,2,0.305183383,0,0.2
20100610,2946,0,0,0,112902619,종암로19라길,11290,2619,4121663,5,19,4,1,30,0-2%,1,0.305183383,0,0.2
20100610,2948,0,0,0,11290553,안암로9가길,11290,553,4121430,3,26,4,1,30,0-2%,1,0.18311003,0,0
20100610,2950,0,0,0,112903416,돌곶이로27길,11290,3416,4121050,6,59,4,1,30,7-15%,3,0.36622006,0,0
20100610,2951,0,0,0,112904378,정릉로6가길,11290,4378,4121639,2,11,4,2,30,30-60%,5,0.122073353,0,0.8
20100610,3023,0,0,0,112904289,장위로40라길,11290,4289,4121581,2,13,4,1,30,2-7%,2,0.122073353,0,0.2
20100610,3025,0,0,0,112903351,화랑로5길,11290,3351,4121790,2,42,4,2,30,7-15%,3,0.122073353,0,0.8
20100610,3027,0,0,0,112901069,삼선교로10다길,11290,1069,4121245,5,13,4,1,30,2-7%,2,0.305183383,0,0
20181224,3029,0,0,0,112905063,고려대로16길,11290,5063,4856599,5,321,4,1,30,2-7%,2,0.305183383,0,0.6
20100422,3031,0,0,0,112905073,북악산로,11290,5073,3100019,2,9700,3,1,50,15-30%,4,0.122073353,0,0.8
20100610,3047,0,0,0,112903836,장월로,11290,3836,3107012,3,26,3,1,50,2-7%,2,0.18311003,0,0
20100610,3049,0,0,0,11290982,장위로40길,11290,982,4121578,5,15,4,1,30,0-2%,1,0.305183383,0,0.4
20100610,3050,0,0,0,112903323,오패산로8길,11290,3323,4121447,2,10,4,1,30,15-30%,4,0.122073353,0,0.6
20100610,3051,0,0,0,112902617,종암로19라길,11290,2617,4121663,4,65,4,1,30,15-30%,4,0.244146706,0,0.2
20100610,3156,1,0,1,112903758,성북로,11290,3758,3107008,2,82,3,1,50,2-7%,2,0.122073353,0,0.6
20100610,3159,0,0,0,112902230,한천로76가길,11290,2230,4121712,2,21,4,2,30,2-7%,2,0.122073353,0,0
20100610,3163,0,0,0,112902524,성북로28가길,11290,2524,4121345,4,13,4,2,30,7-15%,3,0.244146706,0,0.4
20100610,3164,1,0,0,112901700,화랑로21길,11290,1700,4121762,5,358,4,0,30,2-7%,2,0.305183383,0,0
20100610,3182,0,0,0,112903465,돌곶이로32길,11290,3465,4121057,3,44,4,1,30,0-2%,1,0.18311003,0,0
20100610,3186,0,0,0,112901802,보문로13라길,11290,1802,4121190,7,126,4,0,30,0-2%,1,0.427256736,0,0
20100520,3187,1,0,0,11290606,돌곶이로,11290,606,3107002,3,65,3,1,50,7-15%,3,0.18311003,0,0
20100610,3188,1,0,0,112903610,오패산로3길,11290,3610,4121443,4,50,4,2,30,2-7%,2,0.244146706,0,0
20111201,3189,0,0,0,112901803,흥천사길,11290,1803,4121805,5,55,4,1,30,2-7%,2,0.305183383,0,0.6
20100610,3190,1,0,1,112903358,종암로36나길,11290,3358,4121678,3,79,4,1,30,15-30%,4,0.18311003,0,0
20100610,3235,0,1,1,11290903,종암로18길,11290,903,4121658,4,144,4,0,30,0-2%,1,0.244146706,0,0.2
20100422,3271,0,0,0,112903807,오패산로,11290,3807,3005044,5,4100,3,1,50,15-30%,4,0.305183383,0,0.4
20100422,3275,0,1,2,112903934,북악산로,11290,3934,3100019,4,9700,3,1,50,7-15%,3,0.244146706,0,1
20100610,3276,0,0,0,112903368,돌곶이로9길,11290,3368,4121080,3,89,4,1,30,15-30%,4,0.18311003,0,0
20100610,3278,0,0,0,112901320,동소문로18길,11290,1320,4121091,2,26,4,2,30,2-7%,2,0.122073353,0,0.2
20100610,3282,0,0,0,11290901,보국문로8길,11290,901,4121182,2,37,4,1,30,0-2%,1,0.122073353,0,0.8
20181224,3346,0,0,0,112904660,고려대로16길,11290,4660,4856599,5,321,4,1,30,2-7%,2,0.305183383,0,0.8
20100610,3348,2,0,0,11290828,장월로18길,11290,828,4121512,3,248,4,0,30,0-2%,1,0.18311003,0,0
20100610,3361,0,1,0,112903935,아리랑로,11290,3935,3107009,2,62,3,1,50,7-15%,3,0.122073353,0,0.8
20100422,3365,1,1,0,11290855,북악산로,11290,855,3100019,4,9700,3,2,50,15-30%,4,0.244146706,0,0.2
20100610,3366,0,0,0,112901224,장위로20길,11290,1224,4121557,3,46,4,1,30,15-30%,4,0.18311003,0,0
20100610,3368,1,0,2,112903741,삼선교로,11290,3741,3107005,5,84,3,1,50,7-15%,3,0.305183383,0,0.8
20100610,3379,0,0,0,112904391,아리랑로19길,11290,4391,4121408,5,20,4,1,30,15-30%,4,0.305183383,0,0.8
20181224,3383,1,0,0,112904674,고려대로2길,11290,4674,4856584,5,418,4,1,30,2-7%,2,0.305183383,0,0
20100610,3386,1,0,0,112904067,월곡로14길,11290,4067,4121461,2,24,4,2,30,0-2%,1,0.122073353,0,0.2
20100610,3405,0,0,0,112904390,아리랑로19길,11290,4390,4121408,4,68,4,1,30,15-30%,4,0.244146706,0,0.8
20100610,3410,0,0,1,112904394,정릉로26가길,11290,4394,4121612,2,35,4,1,30,15-30%,4,0.122073353,0,0.8
20100610,3500,0,0,0,112901994,보문로29가길,11290,1994,4121207,4,9,4,2,30,0-2%,1,0.244146706,0,0.4
20100610,3503,0,0,2,112903828,선잠로,11290,3828,3107007,3,117,3,1,50,2-7%,2,0.18311003,0,0.4
20100610,3546,0,0,0,112904879,장월로1다길,11290,4879,4121516,3,102,4,0,30,2-7%,2,0.18311003,0,0
20100610,3547,0,0,0,112904009,종암로13길,11290,4009,4121654,3,157,4,1,30,2-7%,2,0.18311003,0,0
20100422,3548,0,0,0,112902269,보국문로,11290,2269,3107004,2,32,3,1,50,0-2%,1,0.122073353,0,0.8
20100610,3550,0,0,0,11290699,동소문로42나길,11290,699,4121122,2,14,4,1,30,0-2%,1,0.122073353,0,0.4
20100610,3552,0,0,0,112903384,보국문로17길,11290,3384,4121148,4,68,4,1,30,2-7%,2,0.244146706,0,0.8
20100422,3553,0,0,0,112904217,한천로,11290,4217,3005038,3,11840,3,2,50,0-2%,1,0.18311003,20313,0
20100610,3555,1,0,1,112904354,성북로,11290,4354,3107008,5,98,3,1,50,15-30%,4,0.305183383,0,0.2
20100610,3593,0,0,0,112904385,정릉로12길,11290,4385,4121602,5,44,4,1,30,15-30%,4,0.305183383,0,0.8
20100610,3595,0,0,0,112904386,정릉로10가길,11290,4386,4121597,5,87,4,1,30,15-30%,4,0.305183383,0,0.8
20100610,3625,0,0,1,112904388,북악산로3길,11290,4388,4121240,3,255,4,0,30,15-30%,4,0.18311003,0,0.8
20100610,3627,0,0,0,112904056,종암로14길,11290,4056,4121655,4,150,4,1,30,0-2%,1,0.244146706,0,0
20100422,3629,3,2,0,112904088,오패산로,11290,4088,3005044,3,4100,3,1,50,7-15%,3,0.18311003,0,0
20100610,3660,0,0,0,112905137,동소문로26가길,11290,5137,4121102,2,11,4,2,30,15-30%,4,0.122073353,0,0.2
20100610,3674,0,0,0,112904397,정릉로24길,11290,4397,4121611,4,150,4,1,30,15-30%,4,0.244146706,0,0.8
20100610,3676,0,0,0,11290265,정릉로8길,11290,265,4121642,5,41,4,1,30,2-7%,2,0.305183383,0,0.8
20100610,3678,2,0,1,112901333,성북로,11290,1333,3107008,2,52,3,1,50,7-15%,3,0.122073353,0,0.6
20100610,3682,0,0,0,112904247,한천로79길,11290,4247,4121717,3,106,4,1,30,0-2%,1,0.18311003,0,0
20100610,3688,0,0,0,112903848,창경궁로35다길,11290,3848,4121697,3,124,4,1,30,2-7%,2,0.18311003,0,0.6
20100422,3691,0,0,0,11290518,동소문로,11290,518,3107003,3,32,3,1,50,0-2%,1,0.18311003,0,0.4
20100610,3695,0,0,0,11290868,도봉로3길,11290,868,4121026,4,11,4,1,30,15-30%,4,0.244146706,0,0.4
20100422,3726,0,0,0,112902268,보국문로,11290,2268,3107004,2,28,3,1,50,0-2%,1,0.122073353,0,1
20100422,3728,3,0,0,112903703,정릉로,11290,3703,3107014,2,57,3,1,50,15-30%,4,0.122073353,0,1
20100610,3731,0,0,0,112902960,장월로2길,11290,2960,4121526,2,48,4,1,30,0-2%,1,0.122073353,0,0
20100610,3733,0,0,0,112904409,보국문로32가길,11290,4409,4121169,2,22,4,1,30,15-30%,4,0.122073353,0,0.8
20100610,3736,1,0,0,112904854,장위로8길,11290,4854,4121596,2,68,4,1,30,15-30%,4,0.122073353,0,0
20100610,3865,3,4,1,112904379,정릉로6길,11290,4379,4121640,5,403,4,0,30,15-30%,4,0.305183383,0,1
20100610,3867,0,0,0,112904380,정릉로8가길,11290,4380,4121641,5,103,4,1,30,15-30%,4,0.305183383,0,0.8
20100610,3870,0,0,0,112904382,정릉로10가길,11290,4382,4121597,3,325,4,0,30,15-30%,4,0.18311003,0,0.8
20100610,3872,0,0,0,112904383,정릉로10가길,11290,4383,4121597,2,105,4,1,30,15-30%,4,0.122073353,0,0.8
20100610,3884,0,0,0,11290818,한천로76나길,11290,818,4121714,3,84,4,1,30,0-2%,1,0.18311003,0,0
20100610,3889,0,0,0,11290819,동소문로6길,11290,819,4121135,2,14,4,2,30,0-2%,1,0.122073353,0,0.8
20100610,3943,1,0,0,112904063,월곡로,11290,4063,3107010,5,35,3,1,50,0-2%,1,0.305183383,0,0
20100610,3956,1,0,0,1129070,종암로13길,11290,70,4121654,2,125,4,1,30,15-30%,4,0.122073353,0,0
20100610,3959,0,0,0,112902313,성북로24길,11290,2313,4121341,4,26,4,2,30,2-7%,2,0.244146706,0,0.4
20100610,3965,0,0,1,112904201,돌곶이로10길,11290,4201,4121028,2,64,4,1,30,2-7%,2,0.122073353,0,0
20100422,3967,6,0,2,112903708,정릉로,11290,3708,3107014,4,115,3,1,50,15-30%,4,0.244146706,0,0.2
20100610,3969,0,0,0,112902113,성북로8길,11290,2113,4121357,5,23,4,1,30,2-7%,2,0.305183383,0,0.8
20100610,3970,0,0,0,112903984,솔샘로4길,11290,3984,4121381,2,21,4,1,30,2-7%,2,0.122073353,0,0.8
20100520,3972,0,0,0,112901182,돌곶이로,11290,1182,3107002,4,39,3,1,50,2-7%,2,0.244146706,0,0.4
20100610,3974,0,0,0,112901192,삼선교로14길,11290,1192,4121251,3,92,4,1,30,7-15%,3,0.18311003,0,0.2
20100610,3976,0,0,0,112901198,아리랑로,11290,1198,3107009,2,98,3,1,50,2-7%,2,0.122073353,0,0.4
20100610,3978,0,0,0,112902664,화랑로5가길,11290,2664,4121789,5,8,4,1,30,7-15%,3,0.305183383,0,0.6
20100610,3983,0,0,0,112904211,한천로69길,11290,4211,4121706,4,140,4,1,30,0-2%,1,0.244146706,0,0
20100610,3985,0,0,0,112903382,보국문로17길,11290,3382,4121148,2,9,4,1,30,7-15%,3,0.122073353,0,0.8
20100610,4000,0,0,0,112901206,동소문로26라길,11290,1206,4121106,11,233,4,0,30,2-7%,2,0.671403443,0,0.4
20100610,4042,0,0,0,112902774,삼선교로4마길,11290,2774,4121270,5,100,4,1,30,2-7%,2,0.305183383,0,0
20100610,4048,0,0,0,112902041,돌곶이로14길,11290,2041,4121032,4,33,4,1,30,2-7%,2,0.244146706,0,0
20100610,4051,0,0,1,112904389,북악산로5길,11290,4389,4121241,4,236,4,0,30,15-30%,4,0.244146706,0,0.8
20100610,4061,0,0,0,112904828,화랑로18바길,11290,4828,4121755,3,164,4,0,30,15-30%,4,0.18311003,0,0
20100610,4063,0,0,0,112904829,화랑로18마길,11290,4829,4121754,3,115,4,0,30,15-30%,4,0.18311003,0,0
20100422,4066,2,0,0,11290262,한천로,11290,262,3005038,4,11840,3,1,50,0-2%,1,0.244146706,20313,0
20100610,4068,2,0,0,112904062,월곡로6길,11290,4062,4121471,6,192,4,0,30,0-2%,1,0.36622006,0,0
20100610,4070,0,0,0,112904215,한천로96길,11290,4215,4121734,2,58,4,1,30,0-2%,1,0.122073353,0,0
20100610,4072,0,0,0,112902779,장위로16길,11290,2779,4121554,3,154,4,1,30,2-7%,2,0.18311003,0,0
20100610,4074,0,0,0,11290537,아리랑로5길,11290,537,4121416,2,31,4,1,30,0-2%,1,0.122073353,0,0.8
20100610,4076,0,0,0,112904830,화랑로18자길,11290,4830,4121757,4,162,4,0,30,15-30%,4,0.244146706,0,0
20100610,4078,0,0,0,112904832,화랑로18길,11290,4832,4121750,3,43,4,1,30,15-30%,4,0.18311003,0,0
20100610,4080,0,0,0,112904833,화랑로18가길,11290,4833,4121749,5,39,4,1,30,15-30%,4,0.305183383,0,0
20100610,4081,2,0,0,11290370,동소문로47가길,11290,370,4121130,2,97,4,0,30,2-7%,2,0.122073353,0,0.8
20100610,4085,0,0,0,112904834,화랑로18가길,11290,4834,4121749,4,10,4,2,30,15-30%,4,0.244146706,0,0
20100610,4087,0,0,0,112904835,화랑로18가길,11290,4835,4121749,3,13,4,2,30,15-30%,4,0.18311003,0,0
20100610,4089,0,0,0,112904836,화랑로18길,11290,4836,4121750,5,35,4,1,30,2-7%,2,0.305183383,0,0
20100610,4091,0,0,0,112904786,한천로76나길,11290,4786,4121714,3,107,4,1,30,0-2%,1,0.18311003,0,0
20100610,4112,0,0,0,1129079,보국문로29다길,11290,79,4121161,5,27,4,1,30,0-2%,1,0.305183383,0,0.8
20100610,4115,0,0,0,112903990,보국문로16다길,11290,3990,4121146,2,12,4,1,30,2-7%,2,0.122073353,0,0.8
20100610,4120,0,1,2,11290673,장위로32길,11290,673,4121571,4,167,4,0,30,2-7%,2,0.244146706,0,0
20100610,4154,0,0,3,112904393,아리랑로19길,11290,4393,4121408,3,88,4,1,30,15-30%,4,0.18311003,0,0.8
20100610,4157,0,0,0,112901533,아리랑로19길,11290,1533,4121408,5,24,4,1,30,7-15%,3,0.305183383,0,0.8
20100610,4162,0,0,0,11290164,아리랑로19길,11290,164,4121408,4,16,4,2,30,0-2%,1,0.244146706,0,0.8
20100610,4166,1,0,0,112903059,정릉로6길,11290,3059,4121640,5,38,4,1,30,2-7%,2,0.305183383,0,0.8
20100610,4177,0,0,0,112903344,오패산로3길,11290,3344,4121443,5,29,4,1,30,0-2%,1,0.305183383,0,0.2
20100610,4180,0,0,0,112904196,한천로76가길,11290,4196,4121712,2,18,4,1,30,0-2%,1,0.122073353,0,0
20100610,4182,0,0,0,112902063,화랑로18바길,11290,2063,4121755,5,8,4,1,30,2-7%,2,0.305183383,0,0
20100610,4183,0,0,0,112904114,한천로99길,11290,4114,4121737,3,116,4,1,30,0-2%,1,0.18311003,0,0
20100610,4185,0,0,0,112903016,정릉로32길,11290,3016,4121623,4,138,4,1,30,0-2%,1,0.244146706,0,0.8
20181224,4187,0,0,0,112902548,고려대로7라길,11290,2548,4856592,4,206,4,0,30,15-30%,4,0.244146706,0,0.4
20100610,4189,0,0,0,112902114,성북로8길,11290,2114,4121357,5,24,4,1,30,2-7%,2,0.305183383,0,1
20100610,4191,0,0,0,112904384,정릉로10가길,11290,4384,4121597,5,74,4,1,30,15-30%,4,0.305183383,0,0.8
20100610,4195,0,1,1,112903470,아리랑로5길,11290,3470,4121416,7,132,4,1,30,2-7%,2,0.427256736,0,0.8
20100422,4197,0,0,0,112903819,동소문로,11290,3819,3107003,5,116,3,1,50,7-15%,3,0.305183383,0,0.8
20100610,4198,0,1,0,112902502,돌곶이로24길,11290,2502,4121046,3,33,4,1,30,15-30%,4,0.18311003,0,0
20100610,4278,0,0,0,11290904,화랑로7길,11290,904,4121791,3,217,4,0,30,0-2%,1,0.18311003,0,0.8
20100610,4279,0,0,0,11290905,종암로40길,11290,905,4121681,2,260,4,1,30,0-2%,1,0.122073353,0,0.2
20100610,4280,0,0,0,11290794,돌곶이로7길,11290,794,4121070,3,214,4,0,30,2-7%,2,0.18311003,0,0
20100610,4281,0,0,0,112904708,종암로19길,11290,4708,4121660,2,53,4,1,30,2-7%,2,0.122073353,0,0.2
20100610,4339,0,0,0,112902101,한천로89길,11290,2101,4121729,3,120,4,1,30,0-2%,1,0.18311003,0,0
20110627,4341,0,0,0,11290466,개운사길,11290,466,4121487,6,20,4,1,30,7-15%,3,0.36622006,0,0.2
20100610,4343,0,0,0,112902647,보국문로32나길,11290,2647,4121171,5,28,4,1,30,0-2%,1,0.305183383,0,0.6
20100610,4345,0,0,0,112904398,정릉로24길,11290,4398,4121611,4,25,4,2,30,15-30%,4,0.244146706,0,0.8
20100610,4347,0,0,0,112904821,월곡로5나길,11290,4821,4121470,5,50,4,1,30,0-2%,1,0.305183383,0,0.2
20100610,4349,0,0,0,112904822,월곡로5길,11290,4822,4121469,5,33,4,1,30,0-2%,1,0.305183383,0,0.2
20100422,4373,2,0,0,11290808,솔샘로,11290,808,3005042,4,3260,3,1,50,0-2%,1,0.244146706,0,0.8
20100610,4374,0,0,0,11290809,돌곶이로30길,11290,809,4121054,3,101,4,1,30,2-7%,2,0.18311003,0,0.4
20100610,4376,0,0,0,11290810,삼선교로14길,11290,810,4121251,5,35,4,1,30,2-7%,2,0.305183383,0,0.8
20100610,4379,0,0,0,11290811,솔샘로25길,11290,811,4121379,2,31,4,2,30,7-15%,3,0.122073353,0,0.4
20100422,4380,0,0,0,11290812,한천로,11290,812,3005038,3,11840,3,1,50,7-15%,3,0.18311003,20313,0
20100610,4382,0,0,0,11290813,월곡로11길,11290,813,4121459,2,18,4,1,30,2-7%,2,0.122073353,0,0.4
20100610,4384,1,0,0,11290814,동소문로20길,11290,814,4121093,6,119,4,1,30,2-7%,2,0.36622006,0,0.2
20100610,4393,0,0,0,11290816,돌곶이로5길,11290,816,4121068,5,9,4,1,30,0-2%,1,0.305183383,0,0
20100610,4401,0,0,0,11290242,정릉로27길,11290,242,4121615,4,8,4,2,30,0-2%,1,0.244146706,0,1
20100610,4494,0,0,0,112904823,화랑로22다길,11290,4823,4121766,3,28,4,1,30,15-30%,4,0.18311003,0,0
20100610,4496,0,0,0,112904824,화랑로18길,11290,4824,4121750,3,103,4,1,30,15-30%,4,0.18311003,0,0
20100610,4499,0,0,0,112904825,화랑로22다길,11290,4825,4121766,5,158,4,0,30,15-30%,4,0.305183383,0,0
20100610,4501,0,0,0,112904826,화랑로22나길,11290,4826,4121765,2,76,4,1,30,15-30%,4,0.122073353,0,0
20100610,4512,3,1,0,112903747,성북로,11290,3747,3107008,5,61,3,1,50,2-7%,2,0.305183383,0,0.4
20100610,4530,0,0,0,11290795,월곡로,11290,795,3107010,3,63,3,1,50,7-15%,3,0.18311003,0,0
20100610,4531,0,0,0,112901980,보문로31길,11290,1980,4121216,2,18,4,1,30,7-15%,3,0.122073353,0,0.8
20100610,4532,1,0,1,1129057,삼선교로,11290,57,3107005,3,29,3,1,50,2-7%,2,0.18311003,0,0.8
20100422,4533,2,0,0,112901463,동소문로,11290,1463,3107003,5,152,3,1,50,0-2%,1,0.305183383,0,0.8
20100610,4604,0,0,0,112902314,성북로24가길,11290,2314,4121340,4,153,4,0,30,2-7%,2,0.244146706,0,0.4
20100610,4606,0,0,0,112903489,보국문로34길,11290,3489,4121172,4,36,4,2,30,2-7%,2,0.244146706,0,0.8
20100610,4607,0,0,0,112901315,오패산로4길,11290,1315,4121444,3,38,4,1,30,30-60%,5,0.18311003,0,0.4
20110627,4610,0,0,0,112901318,개운사2길,11290,1318,4121488,4,15,4,2,30,15-30%,4,0.244146706,0,0.4
20100610,4612,0,0,0,11290678,정릉로27길,11290,678,4121615,4,11,4,2,30,2-7%,2,0.244146706,0,1
20100610,4613,0,0,0,112902785,장월로11길,11290,2785,4121507,3,98,4,1,30,7-15%,3,0.18311003,0,0
