index,pk,RN,ROAD_LT,위험도,dan_lvl,code,name,name_eng,area
39075,11470415,안양천로,12803,0.784,0.783714981,1117061,고척1동,Gocheok 1-dong,1101407.983
42309,114701131,중앙로14나길,150,0.697,0.697442221,1117061,고척1동,Gocheok 1-dong,1101407.983
43058,11470444,목동남로2길,181,0.696,0.695595689,1117061,고척1동,Gocheok 1-dong,1101407.983
51090,115301954,경서로7가길,57,0.67,0.669814121,1117061,고척1동,Gocheok 1-dong,1101407.983
56001,115301831,경인로43길,614,0.672,0.672499376,1117061,고척1동,Gocheok 1-dong,1101407.983
56828,115301827,경서로11길,391,0.604,0.604322443,1117061,고척1동,Gocheok 1-dong,1101407.983
57104,115301968,경서로9길,23,0.68,0.680377864,1117061,고척1동,Gocheok 1-dong,1101407.983
63082,115301599,중앙로8길,52,0.649,0.648822468,1117061,고척1동,Gocheok 1-dong,1101407.983
63348,115301627,경인로47길,27,0.665,0.664645427,1117061,고척1동,Gocheok 1-dong,1101407.983
63350,115301628,중앙로8길,84,0.649,0.648822468,1117061,고척1동,Gocheok 1-dong,1101407.983
63603,1153017,중앙로,3900,0.617,0.617432107,1117061,고척1동,Gocheok 1-dong,1101407.983
63625,1153012,경인로,28004,0.792,0.791991839,1117061,고척1동,Gocheok 1-dong,1101407.983
56385,115305,도림천로,4400,0.738,0.738080976,1117056,구로5동,Guro 5-dong,1075867.166
56627,11530999,구로중앙로28가길,98,0.649,0.648822468,1117056,구로5동,Guro 5-dong,1075867.166
56893,11530943,새말로,124,0.706,0.705701584,1117056,구로5동,Guro 5-dong,1075867.166
57035,11530984,새말로8가길,87,0.68,0.680377864,1117056,구로5동,Guro 5-dong,1075867.166
57190,11530673,구로중앙로32길,180,0.638,0.638378506,1117056,구로5동,Guro 5-dong,1075867.166
60991,115603080,대방천로,2896,0.776,0.775884529,1117056,구로5동,Guro 5-dong,1075867.166
62557,1153019,구로중앙로,2827,0.722,0.722144346,1117056,구로5동,Guro 5-dong,1075867.166
63233,11530885,구로중앙로28길,49,0.656,0.656406286,1117056,구로5동,Guro 5-dong,1075867.166
63483,1153015,구로중앙로27길,377,0.625,0.625090065,1117056,구로5동,Guro 5-dong,1075867.166
64000,11530942,새말로,1241,0.824,0.824373928,1117056,구로5동,Guro 5-dong,1075867.166
67463,115303224,새말로,149.773,0.992,0.992249469,1117056,구로5동,Guro 5-dong,1075867.166
3263,11530511,도림로17길,265,0.636,0.635609792,1117055,구로4동,Guro 4-dong,537537.794
5948,11530397,구로동로22길,18,0.649,0.648822468,1117055,구로4동,Guro 4-dong,537537.794
6247,11530609,구로동로28길,32,0.716,0.716366156,1117055,구로4동,Guro 4-dong,537537.794
50667,11530488,구로동로,29,0.636,0.636034362,1117055,구로4동,Guro 4-dong,537537.794
50668,11530489,구로동로,35,0.951,0.951246867,1117055,구로4동,Guro 4-dong,537537.794
54232,11530392,구로동로22길,18,0.716,0.716366156,1117055,구로4동,Guro 4-dong,537537.794
56222,11530395,구로동로22길,20,0.618,0.618174363,1117055,구로4동,Guro 4-dong,537537.794
56316,11530927,구로중앙로2길,142,0.622,0.62225707,1117055,구로4동,Guro 4-dong,537537.794
56385,115305,도림천로,4400,0.738,0.738080976,1117055,구로4동,Guro 4-dong,537537.794
56879,11530129,도림로,4450,0.634,0.634245725,1117055,구로4동,Guro 4-dong,537537.794
57236,1153074,도림로,4450,0.605,0.605343314,1117055,구로4동,Guro 4-dong,537537.794
57319,1153072,도림로,4450,0.636,0.636034362,1117055,구로4동,Guro 4-dong,537537.794
57389,11530498,구로동로26길,61,0.649,0.648822468,1117055,구로4동,Guro 4-dong,537537.794
57512,11530827,구로중앙로8길,15,0.656,0.656406286,1117055,구로4동,Guro 4-dong,537537.794
61758,11530412,구로동로20길,16,0.68,0.680377864,1117055,구로4동,Guro 4-dong,537537.794
61824,11530416,구로동로8길,36,0.716,0.716366156,1117055,구로4동,Guro 4-dong,537537.794
61980,11530467,도림로3길,34,0.613,0.613079979,1117055,구로4동,Guro 4-dong,537537.794
61981,11530469,구로동로18길,13,0.773,0.772751521,1117055,구로4동,Guro 4-dong,537537.794
61986,11530475,구로동로,87,0.697,0.697374325,1117055,구로4동,Guro 4-dong,537537.794
62164,11530543,도림로19길,18,0.649,0.648822468,1117055,구로4동,Guro 4-dong,537537.794
62233,11530422,구로동로8길,17,0.649,0.648822468,1117055,구로4동,Guro 4-dong,537537.794
62247,11530118,도림로,4450,0.605,0.605235593,1117055,구로4동,Guro 4-dong,537537.794
62254,11530425,구로동로22길,9,0.656,0.656406286,1117055,구로4동,Guro 4-dong,537537.794
62256,11530427,구로동로14길,22,0.649,0.648822468,1117055,구로4동,Guro 4-dong,537537.794
62557,1153019,구로중앙로,2827,0.722,0.722144346,1117055,구로4동,Guro 4-dong,537537.794
62765,1153020,구로동로,2187,0.977,0.976679324,1117055,구로4동,Guro 4-dong,537537.794
62842,11530448,구로동로18길,25,0.68,0.680377864,1117055,구로4동,Guro 4-dong,537537.794
62848,11530458,도림로3길,20,0.709,0.708753911,1117055,구로4동,Guro 4-dong,537537.794
62991,11530493,구로동로26길,37,0.649,0.648822468,1117055,구로4동,Guro 4-dong,537537.794
63214,1153014,가마산로,5898,0.829,0.829096365,1117055,구로4동,Guro 4-dong,537537.794
63342,11530545,도림로19길,15,0.649,0.648822468,1117055,구로4동,Guro 4-dong,537537.794
63887,11530459,도림로3길,20,0.649,0.648822468,1117055,구로4동,Guro 4-dong,537537.794
3086,11530107,디지털로27다길,31,0.68,0.680377864,1117054,구로3동,Guro 3-dong,1034165.63
3894,1153069,디지털로27길,61,0.737,0.73713632,1117054,구로3동,Guro 3-dong,1034165.63
4024,1153035,디지털로32길,188,0.627,0.627157404,1117054,구로3동,Guro 3-dong,1034165.63
4552,1153091,도림로6길,25,0.68,0.680377864,1117054,구로3동,Guro 3-dong,1034165.63
4641,1153077,도림로10길,34,0.68,0.680377864,1117054,구로3동,Guro 3-dong,1034165.63
4666,116203539,봉천로,6187,0.888,0.888026954,1117054,구로3동,Guro 3-dong,1034165.63
23761,11545912,남부순환로,32620,0.735,0.734906184,1117054,구로3동,Guro 3-dong,1034165.63
50311,1153031,시흥대로161길,399,0.753,0.753462556,1117054,구로3동,Guro 3-dong,1034165.63
55997,1153063,도림로,4450,0.618,0.617891994,1117054,구로3동,Guro 3-dong,1034165.63
56300,1153096,디지털로27라길,69,0.68,0.680377864,1117054,구로3동,Guro 3-dong,1034165.63
56385,115305,도림천로,4400,0.738,0.738080976,1117054,구로3동,Guro 3-dong,1034165.63
56488,1153093,도림로6길,11,0.68,0.680377864,1117054,구로3동,Guro 3-dong,1034165.63
56879,11530129,도림로,4450,0.634,0.634245725,1117054,구로3동,Guro 3-dong,1034165.63
56881,11530131,도림로,4450,0.712,0.712382113,1117054,구로3동,Guro 3-dong,1034165.63
57022,1153080,도림로6길,23,0.68,0.680377864,1117054,구로3동,Guro 3-dong,1034165.63
57101,1153070,도림로10길,34,0.649,0.648822468,1117054,구로3동,Guro 3-dong,1034165.63
57213,115306,남부순환로,32620,0.708,0.70843854,1117054,구로3동,Guro 3-dong,1034165.63
57236,1153074,도림로,4450,0.605,0.605343314,1117054,구로3동,Guro 3-dong,1034165.63
57319,1153072,도림로,4450,0.636,0.636034362,1117054,구로3동,Guro 3-dong,1034165.63
57320,1153073,도림로10길,34,0.649,0.648822468,1117054,구로3동,Guro 3-dong,1034165.63
62094,1153022,디지털로,4667,0.774,0.77432816,1117054,구로3동,Guro 3-dong,1034165.63
62247,11530118,도림로,4450,0.605,0.605235593,1117054,구로3동,Guro 3-dong,1034165.63
62557,1153019,구로중앙로,2827,0.722,0.722144346,1117054,구로3동,Guro 3-dong,1034165.63
63999,1153052,디지털로27나길,22,0.649,0.648822468,1117054,구로3동,Guro 3-dong,1034165.63
7722,11530614,구일로,1937,0.677,0.677033602,1117052,구로1동,Guro 1-dong,1001156.563
17814,11545681,가산디지털2로,2010,0.828,0.828172188,1117052,구로1동,Guro 1-dong,1001156.563
22520,11545682,가산디지털1로,2425,0.863,0.863268222,1117052,구로1동,Guro 1-dong,1001156.563
23761,11545912,남부순환로,32620,0.735,0.734906184,1117052,구로1동,Guro 1-dong,1001156.563
57213,115306,남부순환로,32620,0.708,0.70843854,1117052,구로1동,Guro 1-dong,1001156.563
63214,1153014,가마산로,5898,0.829,0.829096365,1117052,구로1동,Guro 1-dong,1001156.563
6304,115301070,구로중앙로42길,33,0.735,0.734710834,1117051,신도림동,Sindorim-dong,1311734.967
6725,115301042,경인로67길,933,0.68,0.67963768,1117051,신도림동,Sindorim-dong,1311734.967
9016,115303101,경인로,28004,0.611,0.610541927,1117051,신도림동,Sindorim-dong,1311734.967
42018,11470410,목동로,2700,0.712,0.712432859,1117051,신도림동,Sindorim-dong,1311734.967
56385,115305,도림천로,4400,0.738,0.738080976,1117051,신도림동,Sindorim-dong,1311734.967
56631,115301033,경인로59길,408,0.621,0.621481991,1117051,신도림동,Sindorim-dong,1311734.967
56636,115301036,경인로,28004,0.631,0.631038317,1117051,신도림동,Sindorim-dong,1311734.967
62557,1153019,구로중앙로,2827,0.722,0.722144346,1117051,신도림동,Sindorim-dong,1311734.967
63399,115301116,신도림로11길,132,0.633,0.633232837,1117051,신도림동,Sindorim-dong,1311734.967
63452,115302696,경인로,28004,0.743,0.742875289,1117051,신도림동,Sindorim-dong,1311734.967
63625,1153012,경인로,28004,0.792,0.791991839,1117051,신도림동,Sindorim-dong,1311734.967
66734,115603091,경인로,28004,0.784,0.783714981,1117051,신도림동,Sindorim-dong,1311734.967
67468,115303225,경인로,28004,0.932,0.931888811,1117051,신도림동,Sindorim-dong,1311734.967
28516,1150040,초록마을로,1764,0.764,0.763863208,1116074,우장산동,Ujangsan-dong,1269739.803
28924,11500261,화곡로31길,511,0.609,0.608899841,1116074,우장산동,Ujangsan-dong,1269739.803
29092,11500536,우장산로2길,445,0.689,0.689071195,1116074,우장산동,Ujangsan-dong,1269739.803
29409,11500778,강서로,67,0.737,0.736535826,1116074,우장산동,Ujangsan-dong,1269739.803
30603,11500399,강서로48길,316,0.611,0.610761501,1116074,우장산동,Ujangsan-dong,1269739.803
32445,11500610,화곡로42길,213,0.681,0.681397559,1116074,우장산동,Ujangsan-dong,1269739.803
32712,11500557,공항대로,7600,0.792,0.791991839,1116074,우장산동,Ujangsan-dong,1269739.803
33010,11500567,화곡로,6024,0.792,0.791991839,1116074,우장산동,Ujangsan-dong,1269739.803
33013,11500570,강서로,5526,0.829,0.829096365,1116074,우장산동,Ujangsan-dong,1269739.803
48522,11500432,강서로52길,519,0.669,0.668993233,1116074,우장산동,Ujangsan-dong,1269739.803
48717,11500320,공항대로42길,464,0.638,0.638298665,1116074,우장산동,Ujangsan-dong,1269739.803
48836,115001996,강서로,70,0.858,0.858243502,1116074,우장산동,Ujangsan-dong,1269739.803
28754,11500310,월정로30길,584,0.615,0.614978472,1116073,화곡1동,Hwagok 1-dong,1194897.851
29407,1150032,곰달래로24길,229,0.704,0.703928819,1116073,화곡1동,Hwagok 1-dong,1194897.851
32419,11500150,강서로17다길,175,0.683,0.68290606,1116073,화곡1동,Hwagok 1-dong,1194897.851
32961,11500577,곰달래로,2850,0.64,0.639537139,1116073,화곡1동,Hwagok 1-dong,1194897.851
33010,11500567,화곡로,6024,0.792,0.791991839,1116073,화곡1동,Hwagok 1-dong,1194897.851
33013,11500570,강서로,5526,0.829,0.829096365,1116073,화곡1동,Hwagok 1-dong,1194897.851
42278,11500550,화곡로13길,800,0.611,0.610761501,1116073,화곡1동,Hwagok 1-dong,1194897.851
42282,11500562,까치산로,2047,0.682,0.682189415,1116073,화곡1동,Hwagok 1-dong,1194897.851
42532,1147087,가로공원로71길,152,0.697,0.697442221,1116073,화곡1동,Hwagok 1-dong,1194897.851
48013,115002455,가로공원로76가길,462,0.702,0.701703474,1116073,화곡1동,Hwagok 1-dong,1194897.851
48492,115002442,화곡로15길,304,0.604,0.60425741,1116073,화곡1동,Hwagok 1-dong,1194897.851
50038,11470417,월정로,3000,0.61,0.610299246,1116073,화곡1동,Hwagok 1-dong,1194897.851
32693,11500574,방화대로,5010,0.759,0.759248871,1116072,방화3동,Banghwa 3-dong,1976562.068
32754,115002395,금낭화로,43,0.706,0.706493793,1116072,방화3동,Banghwa 3-dong,1976562.068
32924,115002411,금낭화로,2944,0.706,0.706037035,1116072,방화3동,Banghwa 3-dong,1976562.068
48981,115002204,금낭화로19길,121,0.7,0.70025084,1116072,방화3동,Banghwa 3-dong,1976562.068
49215,11500573,양천로,7571,0.829,0.829096365,1116072,방화3동,Banghwa 3-dong,1976562.068
67483,115005464,수원문산고속도로,78600,0.722,0.722144346,1116072,방화3동,Banghwa 3-dong,1976562.068
27116,11500327,방화동로16길,369,0.664,0.664407884,1116071,방화2동,Banghwa 2-dong,5564955.51
28514,1150039,공항대로7나길,257,0.708,0.707905945,1116071,방화2동,Banghwa 2-dong,5564955.51
28679,1150064,방화대로33길,364,0.702,0.701998047,1116071,방화2동,Banghwa 2-dong,5564955.51
30606,115002413,개화동로8길,2456,0.609,0.609158367,1116071,방화2동,Banghwa 2-dong,5564955.51
32910,115002143,개화동로,5670,0.615,0.615414427,1116071,방화2동,Banghwa 2-dong,5564955.51
32924,115002411,금낭화로,2944,0.706,0.706037035,1116071,방화2동,Banghwa 2-dong,5564955.51
33043,11500826,초원로,95,0.742,0.741698214,1116071,방화2동,Banghwa 2-dong,5564955.51
33286,115002418,개화동로,5670,0.672,0.672116708,1116071,방화2동,Banghwa 2-dong,5564955.51
41736,11500710,개화동로27나길,82,0.7,0.699955836,1116071,방화2동,Banghwa 2-dong,5564955.51
48264,11500514,개화6길,142,0.706,0.705585637,1116071,방화2동,Banghwa 2-dong,5564955.51
49215,11500573,양천로,7571,0.829,0.829096365,1116071,방화2동,Banghwa 2-dong,5564955.51
51060,115001209,양천로14길,97,0.715,0.71487094,1116071,방화2동,Banghwa 2-dong,5564955.51
27116,11500327,방화동로16길,369,0.664,0.664407884,1116070,방화1동,Banghwa 1-dong,1125971.274
28679,1150064,방화대로33길,364,0.702,0.701998047,1116070,방화1동,Banghwa 1-dong,1125971.274
29251,115001024,방화동로16길,74,0.68,0.680264913,1116070,방화1동,Banghwa 1-dong,1125971.274
32693,11500574,방화대로,5010,0.759,0.759248871,1116070,방화1동,Banghwa 1-dong,1125971.274
32751,11500102,양천로18길,198,0.688,0.688204652,1116070,방화1동,Banghwa 1-dong,1125971.274
32848,115001323,양천로26길,137,0.702,0.701612655,1116070,방화1동,Banghwa 1-dong,1125971.274
32924,115002411,금낭화로,2944,0.706,0.706037035,1116070,방화1동,Banghwa 1-dong,1125971.274
33035,1150037,양천로30길,670,0.681,0.681265352,1116070,방화1동,Banghwa 1-dong,1125971.274
33261,1150086,양천로28길,274,0.628,0.627901939,1116070,방화1동,Banghwa 1-dong,1125971.274
33286,115002418,개화동로,5670,0.672,0.672116708,1116070,방화1동,Banghwa 1-dong,1125971.274
33325,11500148,양천로17길,177,0.704,0.703928819,1116070,방화1동,Banghwa 1-dong,1125971.274
42022,11500368,방화대로41길,257,0.684,0.684237895,1116070,방화1동,Banghwa 1-dong,1125971.274
42588,11500500,방화대로37길,340,0.691,0.690841945,1116070,방화1동,Banghwa 1-dong,1125971.274
42636,115001963,양천로,96,0.659,0.658957251,1116070,방화1동,Banghwa 1-dong,1125971.274
49215,11500573,양천로,7571,0.829,0.829096365,1116070,방화1동,Banghwa 1-dong,1125971.274
50019,1150051,방화대로44길,417,0.672,0.671801653,1116070,방화1동,Banghwa 1-dong,1125971.274
50512,115005402,마곡서1로,208.54,0.774,0.774227093,1116070,방화1동,Banghwa 1-dong,1125971.274
67483,115005464,수원문산고속도로,78600,0.722,0.722144346,1116070,방화1동,Banghwa 1-dong,1125971.274
28514,1150039,공항대로7나길,257,0.708,0.707905945,1116069,공항동,Gonghang-dong,11378609.97
28877,115001513,남부순환로11길,46,0.68,0.680264913,1116069,공항동,Gonghang-dong,11378609.97
29297,115001030,방화대로6다길,91,0.702,0.701612655,1116069,공항동,Gonghang-dong,11378609.97
29327,1150059,방화대로6마길,208,0.648,0.64750404,1116069,공항동,Gonghang-dong,11378609.97
30593,11500392,송정로4길,315,0.704,0.704223822,1116069,공항동,Gonghang-dong,11378609.97
30606,115002413,개화동로8길,2456,0.609,0.609158367,1116069,공항동,Gonghang-dong,11378609.97
32514,115001316,방화대로6길,99,0.702,0.701612655,1116069,공항동,Gonghang-dong,11378609.97
32516,11500338,방화대로7나길,317,0.683,0.68290606,1116069,공항동,Gonghang-dong,11378609.97
32557,115001094,방화대로6라길,99,0.68,0.680264913,1116069,공항동,Gonghang-dong,11378609.97
32693,11500574,방화대로,5010,0.759,0.759248871,1116069,공항동,Gonghang-dong,11378609.97
32712,11500557,공항대로,7600,0.792,0.791991839,1116069,공항동,Gonghang-dong,11378609.97
32822,115002129,방화대로6바길,148,0.7,0.70025084,1116069,공항동,Gonghang-dong,11378609.97
33184,11500912,방화대로6다길,94,0.7,0.70025084,1116069,공항동,Gonghang-dong,11378609.97
33230,11500374,방화대로6나길,163,0.613,0.612890176,1116069,공항동,Gonghang-dong,11378609.97
33286,115002418,개화동로,5670,0.672,0.672116708,1116069,공항동,Gonghang-dong,11378609.97
40292,115002472,방화대로6가길,176,0.677,0.676933417,1116069,공항동,Gonghang-dong,11378609.97
40802,115001784,방화대로6다길,98,0.702,0.701612655,1116069,공항동,Gonghang-dong,11378609.97
41727,115001392,방화대로6마길,89,0.7,0.70025084,1116069,공항동,Gonghang-dong,11378609.97
42596,115001709,방화대로6가길,96,0.7,0.70025084,1116069,공항동,Gonghang-dong,11378609.97
42628,11500449,공항대로2길,415,0.704,0.703928819,1116069,공항동,Gonghang-dong,11378609.97
48317,115002457,공항대로7길,289,0.62,0.620410921,1116069,공항동,Gonghang-dong,11378609.97
48454,115002488,대장로,2044,0.7,0.700450496,1116069,공항동,Gonghang-dong,11378609.97
48613,115001594,방화대로6마길,115,0.68,0.680264913,1116069,공항동,Gonghang-dong,11378609.97
67483,115005464,수원문산고속도로,78600,0.722,0.722144346,1116069,공항동,Gonghang-dong,11378609.97
29164,115002067,남부순환로19길,50,0.7,0.699955836,1116067,발산1동,Balsan 1-dong,3033726.737
29409,11500778,강서로,67,0.737,0.736535826,1116067,발산1동,Balsan 1-dong,3033726.737
